id,name,name_en,muscle_group,instructions,equipment,secondary_muscles
61d6da8b-fd59-4421-a88b-5c343b3ec848,Jeté force,Push Press,Trapèzes,"{""setup"":[""Prenez une position debout avec les pieds écartés à la largeur des épaules"",""Tenir le corps droit et les épaules en arrière"",""Prendre le poids du corps avec les mains en position de press"",""Placer les pieds sous les barres imaginaires""],""movement"":[""Commencez par un mouvement de genoux pour lever le poids"",""Pendant ce mouvement, ramenez les épaules en arrière"",""À la fin de la phase de genoux, propulsez le poids vers le haut"",""Lors de la phase finale, concentrez-vous sur le mouvement des épaules""],""breathing"":[""Respirez profondément avant de commencer le mouvement"",""Exhale pendant la phase de genoux et de propulsion"",""Inspirez pendant la phase de descente""],""common_mistakes"":[""Ne pas utiliser les genoux pour lever le poids"",""Ne pas propulser suffisamment avec les épaules"",""Respirer incorrectement, ce qui peut affecter la performance""]}",bodyweight,Fessiers
bb4cb07b-6239-420a-a4dc-08dc077b9f3c,Jeté olympique,Jerk OL,Épaules,"{""setup"":[""Prenez position debout avec les pieds largement écartés, les orteils légèrement tournés vers l'avant."",""Prenez le barbell avec les mains largement écartées, les avant-bras parallèles au sol."",""Pliez les genoux légèrement et maintenez un dos droit."",""Placez le barbell juste au-dessus des cuisses, en gardant le tronc droit.""],""movement"":[""Poussez le barbell vers le haut en utilisant principalement les épaules et les jambes."",""Lorsque le barbell atteint la hauteur de vos épaules, poussez-le vers le haut en utilisant les épaules."",""Conservez le tronc droit et ne pivotez pas les hanches."",""Lorsque le barbell est au-dessus de la tête, maintenez-le quelques secondes.""],""breathing"":[""Respirez profondément avant de commencer l'exercice."",""Exhalez lentement lorsque vous poussez le barbell vers le haut.""],""common_mistakes"":[""Ne pivotez pas les hanches vers l'avant."",""Ne plissez pas les épaules vers l'avant."",""Ne pliez pas trop les genoux au début de l'exercice."",""Ne laissez pas le barbell toucher votre tête.""]}",barbell,Fessiers; Quadriceps; Triceps
de4d55da-306c-4f9a-932d-b657a3c73772,Jumping jack HD,Jumping Jack HD,Quadriceps,"{""setup"":[""Commencez en position debout avec les pieds ensemble et les bras le long du corps."",""Assurez-vous que votre pied est bien planté et que votre alignement est correct."",""Respirez naturellement et restez détendu.""],""movement"":[""Poussez les bras vers le haut tout en sautant pour élargir les jambes."",""Les jambes doivent être écartées à environ la largeur des épaules."",""Revenez à la position initiale en sautant et en ramenant les bras le long du corps."",""Répétez l'exercice en gardant le rythme et en restant en contrôle.""],""breathing"":[""Respirez naturellement tout au long de l'exercice."",""Inspirez lors de l'écartement des jambes et des bras."",""Exhalez lors du retour à la position initiale.""],""common_mistakes"":[""Ne pas maintenir l'alignement du corps."",""Sauter trop haut et perdre le contrôle de l'exercice."",""Ne pas élargir suffisamment les jambes."",""Respirer de manière incorrecte, ce qui peut entraîner une respiration sifflante.""]}",bodyweight,Fessiers; Abdos; Abdos
683eb5fc-f59d-448d-a7f6-77ecfa5e6f97,Jumping jacks,Jumping Jacks,Quadriceps,"{""setup"":[""Commencez en position debout avec les pieds ensemble et les bras le long du corps."",""Assurez-vous que votre pied est bien planté et que votre alignement est correct.""],""movement"":[""Écartez les jambes en faisant des sauts tout en levant les bras au-dessus de la tête."",""Revenez à la position initiale en sautant et en ramenant les bras le long du corps."",""Concentrez-vous sur le mouvement fluide et la coordination des jambes et des bras.""],""breathing"":[""Respirez naturellement en alternant l'expiration lors de l'écartement des jambes et de l'inspiration lors du retour à la position initiale.""],""common_mistakes"":[""Ne pas maintenir une position de tronc droit et de hanches."",""Sauter trop haut, ce qui peut entraîner une mauvaise technique et une surutilisation des genoux."",""Ne pas synchroniser correctement le mouvement des jambes et des bras.""]}",bodyweight,
120b9c23-902e-45eb-a125-9d0bedfea118,Kettlebell sumo deadlift,kettlebell sumo deadlift,Ischios,"{""setup"":[""Placez-vous en position de sumo avec les pieds largement écartés"",""Tenir le kettlebell entre les jambes avec les mains à plat"",""Assurez-vous que votre dos est droit et vos genoux légèrement fléchis""],""movement"":[""Descendez en gardant le kettlebell entre vos jambes"",""Poussez avec vos jambes pour remonter en gardant le kettlebell près de vous"",""Concentrez-vous sur un mouvement lisse et contrôlé""],""breathing"":[""Respirez profondément pendant la descente"",""Exhale pendant la phase de poussée""],""common_mistakes"":[""Ne pas garder le kettlebell entre les jambes"",""Utiliser le dos au lieu des jambes pour soulever le poids"",""Ne pas maintenir une position de dos droit""]}",kettlebell,
685fe851-e804-4cc5-8c5e-ee1328225660,Kick ischio-jambiers,Hamstring Kicks,Ischios,"{""setup"":[""Assis sur le sol avec les jambes étendues."",""Placer les mains derrière vous pour soutenir le dos."",""Ramenez un genou vers le torse en gardant l'autre jambe droite."",""Assurez-vous que votre dos est bien soutenu.""],""movement"":[""Poussez le genou vers le haut en gardant le dos droit."",""Ramenez le genou vers le torse, puis changez de jambe."",""Répétez l'exercice 10 fois par jambe."",""Concentrez-vous sur la flexion des ischios.""],""breathing"":[""Respirez profondément et lissez votre respiration."",""Inspirez lorsque vous ramenez le genou vers le haut."",""Exhalez lorsque vous ramenez le genou vers le torse."",""Restez détendu et concentrez-vous sur votre respiration.""],""common_mistakes"":[""Ne pas maintenir le dos droit."",""Utiliser les mains pour aider à ramener le genou vers le haut."",""Ne pas contrôler le mouvement."",""Faire l'exercice trop rapidement.""]}",bodyweight,Fessiers
d095a06c-daf5-4908-bf81-b74f94a19cf6,Kickback triceps allongé,Lying Triceps Kickback,Triceps,"{""setup"":[""Allongez-vous sur le dos avec les genoux légèrement fléchis et les pieds sur le sol."",""Portez le dumbbell au-dessus de votre tête avec les bras étendus."",""Assurez-vous que votre dos reste en contact avec le sol tout au long de l'exercice.""],""movement"":[""Pendant l'expiration, pliez le coude pour que le dumbbell se rapproche de votre hanche."",""Pendant l'inhalation, ramenez le dumbbell vers la position initiale en étendant le triceps."",""Concentrez-vous sur l'étirement et la contraction du triceps.""],""breathing"":[""Exhale pendant la contraction musculaire."",""Inhale pendant le retour à la position initiale.""],""common_mistakes"":[""Ne pliez pas trop le coude, cela peut entraîner une surcharge sur l'épaule."",""Assurez-vous que votre dos reste en contact avec le sol pour éviter les mouvements de tronc.""]}",dumbbell,
e54ec1eb-3ed0-4f90-ac32-761783ed8c9a,Kickback triceps haltère,Tricep Dumbbell Kickback,Triceps,"{""setup"":[""Placez-vous avec les pieds écartés, légèrement plus larges que l'épaule."",""Tenez le haltère avec une main, bras tendu vers l'arrière."",""Gardez le dos droit et la tête levée vers le ciel."",""Assurez-vous que votre corps forme une ligne droite.""],""movement"":[""Poussez le haltère vers le haut en arrière, en gardant le bras tendu."",""Concentrez-vous sur le mouvement du triceps."",""Ne plissez pas le dos pendant le mouvement."",""Ramenez doucement le haltère vers la position initiale.""],""breathing"":[""Respirez profondément pendant le mouvement de poussée."",""Exhale lentement pendant le mouvement de ramenement.""],""common_mistakes"":[""Ne plissez pas le dos pendant le mouvement."",""Ne faites pas de mouvement de rotation du tronc."",""Assurez-vous que le mouvement est effectué par le triceps et non par le dos.""]}",dumbbell,
46e80aef-53ec-49fb-8e4f-af8bb7b70173,Kickback triceps poulie,Cable Tricep Kickback,Triceps,"{""setup"":[""Placez-vous face à la poulie à hauteur de hanche"",""Tenir la barre avec les deux mains, les bras tendus vers l'avant"",""Plantez les pieds fermement au sol, légèrement plus large que l'épaule"",""Gardez le tronc droit et la colonne vertébrale droite""],""movement"":[""Poussez doucement les coudes vers l'arrière tout en gardant les bras tendus"",""Arrêtez-vous lorsque les coudes sont à angle droit"",""Revenez lentement à la position de départ"",""Répétez pour les autres répétitions""],""breathing"":[""Respirez profondément et lissez votre respiration tout au long de l'exercice"",""Inspirez lors de la phase de descente et expirez lors de la phase de poussée""],""common_mistakes"":[""Ne plissez pas les coudes en arrière, maintenez-les tendus"",""Ne vous penchez pas en avant, gardez le tronc droit"",""Ne faites pas l'impulsion avec le tronc, utilisez uniquement les triceps""]}",bodyweight,
fbedefc2-bf8b-4bf6-be18-3695814cd8df,Kong curl,Kong Curl,Biceps,"{""setup"":[""Prenez une barre de haltère avec les mains à la hauteur des hanches"",""Assurez-vous que vos doigts sont enroulés autour de la barre"",""Pliez vos genoux légèrement et gardez votre dos droit"",""Placez vos pieds à l'écart pour un meilleur équilibre""],""movement"":[""Poussez vos hanches en arrière tout en gardant vos genoux légèrement pliés"",""Poussez vos pieds en avant pour revenir à la position initiale"",""Concentrez-vous sur le mouvement des hanches et non sur les bras"",""Répétez le mouvement pour un total de 10 à 15 répétitions""],""breathing"":[""Respirez profondément pendant la phase de poussée"",""Exhale lentement pendant la phase de retour"",""Assurez-vous de ne pas retenir votre souffle""],""common_mistakes"":[""Ne pliez pas vos genoux trop bas, cela peut endommager vos genoux"",""Ne poussez pas vos hanches trop loin en arrière, cela peut endommager votre dos"",""Ne faites pas de mouvements brusques ou saccadés"",""Assurez-vous de maintenir une bonne posture tout au long de l'exercice""]}",dumbbell,
d2584ba8-bed6-4fcb-beb4-1aef5b30f468,Kroc row,Kroc Row,Dos,"{""setup"":[""Prenez une position debout avec les pieds largement écartés."",""Pliez les genoux légèrement et penchez-vous en arrière."",""Placez vos mains sur le sol, légèrement plus larges que vos épaules."",""Étirez le dos et le cou.""],""movement"":[""Poussez votre corps vers le haut tout en tirant vos épaules vers le sol."",""Concentrez-vous sur l'extension des bras et du dos."",""Redescendez lentement en contrôlant le mouvement."",""Répétez pour les répétitions prescrites.""],""breathing"":[""Respirez profondément pendant la phase de poussée."",""Exhale lentement pendant la phase de descente.""],""common_mistakes"":[""Ne pliez pas trop le dos, cela peut entraîner des blessures."",""Assurez-vous que vos épaules restent en contact avec le sol."",""Ne tirez pas trop avec vos bras, concentrez-vous sur l'extension du dos.""]}",bodyweight,
9e8f3238-14ae-4431-a694-2c329857a70f,L-sit,L-sit,Dos,"{""setup"":[""Assis avec les jambes étendues devant vous"",""Pliez les genoux et placez les pieds au sol"",""Placez vos mains derrière vous, dos aux fessiers"",""Étirez vos jambes vers le haut""],""movement"":[""Maintenez votre corps en ligne droite"",""Essaye de garder vos bras et jambes aussi rigides que possible"",""Respirez calmement tout au long de l'exercice""],""breathing"":[""Respirez calmement tout au long de l'exercice"",""Inspirez lors de la phase ascendante et expirez lors de la phase descendante""],""common_mistakes"":[""Ne pas maintenir une position droite"",""Utiliser les bras pour soutenir le poids du corps"",""Respirer de manière saccadée""]}",bodyweight,Quadriceps; Triceps
44b36b98-b2f3-4337-8663-512bc09562f2,L-sit (pieds supportés),L-Sit (Foot Supported),Dos,"{""setup"":[""Assis avec les jambes étendues devant vous"",""Pliez les genoux et placez les pieds sur le sol"",""Placez vos mains derrière vous et appuyez-les sur le sol"",""Étirez vos jambes en l'air parallèles au sol""],""movement"":[""Maintenez votre corps en ligne droite de la tête aux chevilles"",""Soyez attentif à ce que vos fesses ne s'éloignent pas du sol"",""Respirez calmement tout au long de l'exercice"",""Essaye de maintenir cette position pendant 30 secondes à 1 minute""],""breathing"":[""Respirez calmement et régulièrement"",""Ne retenez pas votre souffle"",""Respirez profondément par le nez et expirez par la bouche""],""common_mistakes"":[""Faire pencher les hanches vers l'avant ou vers l'arrière"",""Relâcher les jambes"",""Ne pas maintenir une position droite"",""Respirer de manière saccadée""]}",bodyweight,Quadriceps; Triceps
0a06b348-4b36-4d58-8a5c-0c98d2d453b2,Larsen press,Larsen Press,Pectoraux,"{""setup"":[""Placez-vous devant la barre avec les pieds écartés à la largeur des épaules."",""Prenez la barre avec les mains à la largeur des épaules, doigts en étoile."",""Gardez le dos droit et les genoux légèrement fléchis."",""Rapprochez-vous de la barre en gardant les épaules baissées.""],""movement"":[""Descendez la barre vers le sternum en gardant les coudes écartés."",""Conservez une position de poitrine ouverte tout au long de l'exercice."",""Poussez la barre vers le haut en exhalant."",""Relevez les coudes vers le haut à la fin de la contraction.""],""breathing"":[""Inspirez lors de la descente."",""Exhale lors de la poussée.""],""common_mistakes"":[""Ne pas maintenir les coudes écartés."",""Faire courber le dos pendant l'exercice."",""Ne pas utiliser un poids approprié, soit trop lourd, soit trop léger.""]}",barbell,Triceps
a4b51c8d-524f-4185-9b8e-70653dca3ac4,Leg curl,Leg Curl,Ischios,"{""setup"":[""Débutez allongé sur le ventre avec les jambes tendues"",""Faites reposer vos bras le long de votre corps"",""Gardez votre dos plat et votre tête dans une position neutre""],""movement"":[""Pliez les genoux en ramenant vos talons vers vos fessiers"",""Maintenez votre bassin et votre dos stables pendant le mouvement"",""Redescendez lentement vos jambes à leur position initiale""],""breathing"":[""Inspirez lentement en pliant les genoux"",""Expirez lentement en redescendant vos jambes"",""Respirez de manière naturelle et régulière tout au long de l'exercice""],""common_mistakes"":[""Ne pas maintenir le dos plat et la tête dans une position neutre"",""Bouger les hanches ou le bassin pendant le mouvement"",""Aller trop vite et perdre le contrôle du mouvement""]}",bodyweight,
ea385dce-4506-47ff-a187-bf4855c1dc0d,Leg curl allongé,Leg Curls (laying),Ischios,"{""setup"":[""Allongez-vous sur le dos avec les genoux pliés et les pieds sur le tapis."",""Placez les mains à côté du corps pour stabiliser."",""Assurez-vous que les hanches restent en contact avec le sol tout au long de l'exercice.""],""movement"":[""Lever doucement le bas du dos vers les fesses tout en gardant les hanches en contact avec le sol."",""Pincez les ischios en contractant les muscles derrière les cuisses."",""Ralentissez le mouvement en descendant lentement."",""Répétez pour un total de 3 séries de 12 répétitions.""],""breathing"":[""Respirez profondément et lissez votre respiration tout au long de l'exercice."",""Inspirez lors de la contraction et expirez lors de la descente.""],""common_mistakes"":[""Ne permettez pas que les hanches se lèvent du sol."",""Évitez de lever trop haut pour éviter les mouvements de rotation."",""Ne pliez pas les poignets pour soutenir le poids du corps.""]}",bodyweight,
8fa57fcc-3688-433d-b884-2589570bbe28,Leg Curl assis,Leg Curls (sitting),Ischios,"{""setup"":[""Asseyez-vous sur la machine, dos contre le dossier."",""Placez les chevilles devant le rouleau inférieur."",""Calez les cuisses sous le coussin de maintien.""],""movement"":[""Fléchissez les genoux pour ramener les talons sous les cuisses."",""Maintenez la contraction des ischio-jambiers une seconde."",""Remontez lentement sans tendre complètement les jambes.""],""breathing"":[""Expirez en fléchissant les jambes."",""Inspirez en revenant.""],""common_mistakes"":[""Lever les hanches du siège pendant l'effort."",""Utiliser l'élan pour descendre la charge."",""Relâcher trop vite en phase de retour."",""Cambrer le bas du dos.""]}",machine,
26fdac7f-b498-45c5-986a-f088dde582ed,Leg curl debout,Leg Curls (standing),Ischios,"{""setup"":[""Prenez une position debout avec les pieds écartés."",""Pliez les genoux légèrement et tenez-vous droite."",""Placez les mains sur vos hanches ou sur un support pour maintenir l'équilibre."",""Relâchez la hanche et le bassin.""],""movement"":[""Pincez les ischios et pliez les genoux en gardant le tronc droit."",""Descendez lentement jusqu'à ce que les cuisses soient parallèles au sol."",""Poussez-vous de nouveau en contractant les ischios."",""Répétez pour 8 à 12 répétitions.""],""breathing"":[""Respirez profondément et lissez votre respiration tout au long de l'exercice."",""Inspirez lors de la phase de descente et expirez lors de la phase de poussée.""],""common_mistakes"":[""Ne pliez pas les hanches au lieu de plier les genoux."",""Utilisez le tronc pour aider à la descente au lieu de se concentrer sur les ischios."",""Ne pliez pas les genoux trop bas, ce qui peut causer des blessures."",""Ne faites pas d'excès de mouvement avec les bras pour maintenir l'équilibre.""]}",bodyweight,
2f0787d3-ecdd-4ad3-99c5-5d6a09a26074,Leg curl élastique,Leg curl with elastic,Mollets,"{""setup"":[""Placez-vous face au support de la band"",""Attachez la band autour de vos chevilles"",""Assurez-vous que la band est bien tendue"",""Restez droit et placez vos mains sur le support pour stabiliser""],""movement"":[""Poussez vos chevilles vers le haut en tirant sur la band"",""Concentrez-vous sur l'action des mollets"",""Ralentissez le mouvement au niveau le plus bas"",""Relâchez doucement en contrôlant le mouvement""],""breathing"":[""Respirez profondément pendant le mouvement de contraction"",""Exhale doucement pendant le mouvement de relâchement""],""common_mistakes"":[""Ne pas maintenir une position stable"",""Utiliser le mouvement du bassin au lieu des mollets"",""Ne pas contrôler le mouvement de relâchement""]}",band,Ischios
14bd9a6e-6c82-4d47-ba30-af5c05f1fac2,Legend incline bench press,Legend Incline Bench Press,Pectoraux,"{""setup"":[""Assis sur le banc incliné, placez vos pieds solidement sur le sol."",""Saisissez la barre avec vos mains à la largeur du buste."",""Placez votre dos confortablement sur le banc, vos épaules contre le dossier."",""Assurez-vous que vos genoux sont légèrement pliés.""],""movement"":[""Inspirez en abaissant la barre vers votre poitrine, en gardant vos coudes près de votre corps."",""Concentrez-vous sur le mouvement des pectoraux."",""Exhale en repoussant la barre vers le haut, en gardant vos coudes légèrement pliés."",""Conservez une position stable du tronc tout au long de l'exercice.""],""breathing"":[""Inspirez profondément lorsque vous abaisserez la barre."",""Exhale lorsque vous repousserez la barre vers le haut.""],""common_mistakes"":[""Ne pliez pas vos coudes trop, cela peut entraîner des blessures."",""Ne vous appuyez pas trop sur le dossier du banc, cela peut réduire l'efficacité de l'exercice."",""Ne faites pas d'excès de mouvement avec vos hanches et vos fesses.""]}",bodyweight,Épaules; Triceps
23cadf9f-778d-4a7d-91d5-bb0dcea8f524,Lignes pendelay,Pendelay Rows,Dos,"{""setup"":[""Prenez la barre avec les mains larges, les doigts en avant."",""Placez-vous face à un banc ou une table stable."",""Étirez-vous en arrière, les jambes légèrement fléchies."",""Assurez-vous que votre dos est plat et que votre tête est alignée avec votre dos.""],""movement"":[""Commencez en soulevant la barre vers vos hanches."",""Pendant le mouvement, concentrez-vous sur l'extension de vos épaules et de votre dos."",""Redescendez lentement la barre en contrôlant le mouvement."",""Répétez pour les 8-12 répétitions recommandées.""],""breathing"":[""Respirez profondément pendant la phase de descente."",""Exhale lentement pendant la phase d'ascension.""],""common_mistakes"":[""Ne plissez pas votre dos ou ne laissez pas vos hanches basculer."",""Assurez-vous que vos jambes restent légèrement fléchies tout au long du mouvement."",""Ne vous concentrez pas uniquement sur les bras, mais sur l'extension du dos et des épaules.""]}",barbell,Biceps; Triceps
3fc99676-7550-41ae-87ec-b463baf8ac0b,Low-cable cross-over - NB,Low-Cable Cross-Over - NB,Pectoraux,"{""setup"":[""Placez-vous devant la machine à câble basse."",""Fixez la corde à un point inférieur."",""Placez vos pieds à hauteur de la hanche, légèrement écartés."",""Tenir la corde avec chaque main, les bras tendus vers le bas.""],""movement"":[""Passez la corde au-dessus de la tête de chaque côté."",""Ramenez la corde vers le côté opposé de votre corps."",""Concentrez-vous sur l'extension des pectoraux."",""Rappelez-vous de maintenir le tronc droit et rigide.""],""breathing"":[""Respirez profondément lors de l'extension des bras."",""Exhale lentement lorsque vous ramenez la corde vers le côté opposé.""],""common_mistakes"":[""Ne pas maintenir le tronc droit et rigide."",""Utiliser le mouvement de la hanche au lieu de celui des épaules."",""Ne pas contrôler le mouvement en descendant.""]}",bodyweight,Épaules
3fc3036b-b3a9-45ba-9c93-83e2f8d64187,Machine pull-over,Pullover Machine,Dos,"{""setup"":[""Assis sur la machine, ajustez le coussin pour que votre dos soit bien soutenu."",""Placez vos pieds sur les barres de stabilisation."",""Prenez la barre avec vos mains, les doigts croisés, à hauteur de vos épaules."",""Assurez-vous que votre corps forme une ligne droite de la tête aux pieds.""],""movement"":[""Poussez votre hanches en arrière pour lever la barre vers le plafond."",""Lorsque la barre est au-dessus de votre tête, commencez à la ramener vers vos genoux."",""Concentrez-vous sur le mouvement du dos et évitez de lever vos hanches."",""Ramenez la barre lentement et contrôlée vers votre torse.""],""breathing"":[""Respirez profondément et lissez votre respiration tout au long du mouvement."",""Inspirez lorsque vous ramenez la barre vers votre torse."",""Exhalez lorsque vous lèvez la barre vers le plafond.""],""common_mistakes"":[""Ne pas maintenir une ligne droite de la tête aux pieds."",""Utiliser le mouvement des hanches pour aider à lever la barre."",""Ne pas contrôler le mouvement en descendant."",""Respirer de manière saccadée au lieu de respirer de manière lisse.""]}",bodyweight,Pectoraux; Triceps
2ebc52cb-b9d7-4794-a3b8-729df7fa43d4,Machine rotation du torse,Rotary Torso Machine,Abdos,"{""setup"":[""Placez-vous face à la machine avec vos pieds écartés."",""Saisissez les manettes de chaque côté de votre corps."",""Assurez-vous que votre dos est bien droit et que votre tête est alignée avec votre colonne vertébrale."",""Appuyez sur le bouton pour bloquer la machine.""],""movement"":[""Pivotez doucement vers la droite, en utilisant vos abdos pour faire tourner votre tronc."",""Revenez lentement à la position initiale."",""Pivotez ensuite vers la gauche en utilisant les mêmes muscles."",""Revenez lentement à la position initiale.""],""breathing"":[""Respirez profondément et régulièrement tout au long de l'exercice."",""Inspirez lorsque vous revenez à la position initiale."",""Exhale lorsque vous pivotez vers la droite ou la gauche.""],""common_mistakes"":[""Ne pivotez pas uniquement avec vos hanches, utilisez vos abdos pour faire tourner votre tronc."",""Ne faites pas d'angles trop grands pour éviter les mouvements de bascule."",""Ne vous penchez pas en arrière ou en avant pendant l'exercice.""]}",bodyweight,
cc6aa849-6def-4733-a94d-babd6738ca4d,Machine ski,Ski Machine,Mollets,"{""setup"":[""Placez-vous sur la machine avec les pieds sur les pédales."",""Assurez-vous que les pieds sont bien fixés et que la hauteur de la machine est ajustée."",""Placez vos mains sur les barres de maintien pour maintenir votre stabilité."",""Commencez lentement pour vous assurer que la machine est bien ajustée.""],""movement"":[""Poussez vos pieds en avant en alternance, comme si vous skiaiez."",""Concentrez-vous sur un mouvement continu et régulier."",""Évitez de faire des mouvements saccadés ou brusques."",""Utilisez vos mollets pour propulser les pédales.""],""breathing"":[""Respirez naturellement tout au long de l'exercice."",""Ne retenez pas votre respiration."",""Respirez profondément pour vous aider à rester concentré.""],""common_mistakes"":[""Ne pas maintenir une cadence régulière."",""Utiliser les jambes avant pour propulser au lieu des mollets."",""Ne pas maintenir une bonne posture."",""Faire des mouvements saccadés au lieu d'un mouvement continu.""]}",bodyweight,Ischios; Fessiers; Quadriceps; Abdos
ee156755-0ce9-41f2-a94e-60926d5bed71,Maintien barres parallèles,Parallel Bar Hold,Épaules,"{""setup"":[""Placez vos mains sur les barres parallèles avec les paumes tournées vers l'avant"",""Assurez-vous que vos mains soient écartées de la largeur des épaules"",""Faites en sorte que vos bras soient droits et votre corps soit aligné""],""movement"":[""Soulevez votre corps jusqu'à ce que vos bras soient complètement tendus"",""Maintenez cette position pendant une durée déterminée"",""Abaissez lentement votre corps jusqu'à la position de départ sans toucher le sol""],""breathing"":[""Respirez normalement pendant l'exercice"",""Évitez de retenir votre respiration pendant le maintien""],""common_mistakes"":[""Ne pas maintenir le corps aligné"",""Ne pas garder les épaules basses et les omoplates serrées"",""Faire basculer le corps en avant ou en arrière""]}",bodyweight,Dos; Abdos; Abdos
35b83c86-5b91-45f4-9d39-10b2ea8b2931,Maintien isométrique pull-up,Pull-up Isometric Hold,Biceps,"{""setup"":[""Prenez une prise large sur le barre des pull-up"",""Dessinez un cercle avec vos pieds et vos bras pour vous stabiliser"",""Assurez-vous que votre corps forme une ligne droite de la tête aux chevilles""],""movement"":[""Lorsque vous êtes en haut d'un pull-up, maintenez cette position"",""Ne bougez pas, maintenez une position stable"",""Respirez calmement tout au long de l'exercice""],""breathing"":[""Respirez calmement tout au long de l'exercice"",""Ne retenez pas votre souffle""],""common_mistakes"":[""Ne pas maintenir une position droite, ce qui peut entraîner des blessures"",""Bouger pendant l'exercice, ce qui réduit l'efficacité"",""Respirer de manière incorrecte, ce qui peut affecter la performance""]}",bodyweight,
fec6a764-ce44-4acf-88fe-7ecd4680acdf,Maintien latéral dynamique,Dynamic side hold,Abdos,"{""setup"":[""Placez-vous en position debout avec les pieds écartés."",""Hissez le kettlebell vers le haut avec votre main droite."",""Placez le kettlebell entre votre main et votre hanche droite."",""Assurez-vous que votre corps est bien droit et que votre main est fermement en contact avec le kettlebell.""],""movement"":[""Maintenez le kettlebell contre votre hanche pendant que vous faites des mouvements latéraux."",""Passez du côté droit au côté gauche en gardant le kettlebell contre votre hanche."",""Faites attention à ce que votre corps reste stable et que votre main ne lâche pas le kettlebell."",""Effectuez 10 à 15 répétitions avant de passer à l'autre côté.""],""breathing"":[""Respirez profondément et régulièrement tout au long de l'exercice."",""Inspirez lorsque vous vous déplacez vers le côté opposé."",""Exhale lorsque vous revenez vers le centre."",""Assurez-vous de ne pas retenir votre souffle.""],""common_mistakes"":[""Ne pas maintenir le kettlebell fermement contre votre hanche."",""Perdre l'équilibre en faisant des mouvements trop rapides."",""Respirer incorrectement, ce qui peut entraîner une perte de contrôle."",""Ne pas maintenir une position droite du corps.""]}",kettlebell,Abdos
bb506831-5760-4c11-961a-e936ee647af0,Maintien statique incliné,Incline Static Hold,Pectoraux,"{""setup"":[""Tenez un dumbbell dans chaque main"",""Inclinez votre torse en avant en gardant les bras tendus"",""Maintenez les coudes légèrement pliés""],""movement"":[""Maintenez la position inclinée sans bouger"",""Gardez les muscles du torse contractés"",""Respirez normalement tout en maintenant la position""],""breathing"":[""Respirez par le nez en inspirant profondément"",""Expirez par la bouche en gardant la position statique"",""Évitez de retenir votre respiration""],""common_mistakes"":[""Ne laissez pas les épaules s'affaisser"",""Évitez de plier excessivement les coudes"",""Gardez le dos droit pour éviter les blessures""]}",dumbbell,
fc3def85-40c5-4087-bfdc-2476ecd9ec59,Marche,Walking,Ischios,"{""setup"":[""Commencez en position debout, pieds écartés d'environ la largeur des hanches."",""Tenez votre dos droit et vos épaules relaxées."",""Levez les bras le long de vos côtés pour maintenir l'équilibre.""],""movement"":[""Avancez d'un pied en gardant l'autre en place."",""Portez le pied avant en douceur, puis ramenez-le vers l'arrière."",""Répétez l'action avec l'autre pied."",""Concentrez-vous sur un mouvement fluide et régulier.""],""breathing"":[""Respirez naturellement, sans forcer."",""Inspirez lors de l'avancement du pied avant."",""Exhalez lors de la rétraction du pied vers l'arrière.""],""common_mistakes"":[""Ne pas maintenir une posture droite peut entraîner des douleurs dans le dos."",""Faire des mouvements trop rapides peut entraîner une utilisation incorrecte des muscles."",""Respirer de manière incorrecte peut limiter l'efficacité de l'exercice.""]}",bodyweight,
3ccfb762-2be8-40c3-b06c-2b7456e34f2b,Marche éléphant,Elephant Walks,Ischios,"{""setup"":[""Placez-vous en position debout avec les pieds écartés à la largeur des hanches"",""Relâchez les épaules et laissez-les tomber vers le bas"",""Respirez naturellement et détendez-vous""],""movement"":[""Pendant que vous marchez, ramenez votre genou vers votre poitrine en gardant le pied droit au sol"",""Puis, ramenez le genou droit vers le sol et répétez l'action avec le genou gauche"",""Continuez à alternater les genoux en gardant le corps stable et droit"",""Concentrez-vous sur le mouvement de la hanche et de la cuisse""],""breathing"":[""Respirez naturellement tout au long de l'exercice"",""Inspirez lorsque vous ramenez le genou vers le sol et expirez lorsque vous le ramenez vers la poitrine""],""common_mistakes"":[""Ne pas maintenir une position droite du corps"",""Utiliser les mains pour soutenir le poids du corps"",""Ne pas alternater régulièrement les genoux""]}",bodyweight,Mollets
91412d03-9823-4b6a-875e-62d6a01d0d1f,Marche latérale,Lateral Walk,Fessiers,"{""setup"":[""Placez-vous en position debout avec les pieds écartés d'une largeur équivalente à celle des épaules."",""Gardez le dos droit et les épaules relaxées."",""Pliez légèrement les genoux pour maintenir un équilibre stable."",""Placez les mains sur les hanches ou le long de votre corps.""],""movement"":[""Commencez en déplaçant le pied droit vers la droite, suivit du même côté du bassin et du tronc."",""Puis, ramenez le pied droit vers le centre et déplacez le pied gauche vers la gauche."",""Répétez ce mouvement en alternant les côtés."",""Assurez-vous de maintenir une posture droite tout au long de l'exercice.""],""breathing"":[""Respirez naturellement tout au long de l'exercice."",""Inspirez lorsque vous déplacez le pied vers l'extérieur et expirez lorsque vous le ramenez vers le centre.""],""common_mistakes"":[""Ne pas maintenir une posture droite peut entraîner des douleurs dans le dos."",""Déplacer les pieds trop rapidement peut réduire l'efficacité de l'exercice."",""Ne pas alternater les côtés peut entraîner une surutilisation musculaire sur un seul côté du corps.""]}",bodyweight,
